Date,Cell ID,Cell Number,Cell Path,Genotype,Cell Type,Exclude Sweep Start,Exclude Sweep Stop,Raw Peaks (nA),Filtered Peaks (nA),Rs (MOhms)
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.4810, -0.4811,  7.9698
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.4499, -0.4555,  7.9910
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.4442, -0.4312,  8.1101
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.4154, -0.4091,  8.0072
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.3973, -0.3919,  7.9734
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.3971, -0.3792,  7.9677
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.3708, -0.3697,  8.0240
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.3493, -0.3623,  8.0158
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.3618, -0.3556,  8.0608
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.3596, -0.3487,  8.0056
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.3496, -0.3414,  8.0029
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.3350, -0.3338,  8.0266
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.3102, -0.3262,  8.0617
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.3388, -0.3208,  8.0502
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.3244, -0.3179,  8.0981
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.3276, -0.3157,  8.0174
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.3178, -0.3133,  8.0442
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.3355, -0.3106,  8.0103
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2920, -0.3081,  8.0732
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.3149, -0.3054,  8.0027
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.3192, -0.3026,  8.0227
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.3083, -0.2997,  7.9650
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2860, -0.2970,  7.9793
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2954, -0.2943,  8.0072
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.3073, -0.2922,  7.9707
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2902, -0.2904,  8.0029
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2986, -0.2887,  7.9505
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2840, -0.2871,  8.0553
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2902, -0.2858,  7.9905
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2888, -0.2851,  8.0005
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2835, -0.2848,  7.9978
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.3000, -0.2842,  8.0310
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2822, -0.2829,  8.0180
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2954, -0.2812,  8.0812
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.3053, -0.2786,  8.0406
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2863, -0.2757,  8.0630
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2842, -0.2727,  8.0366
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2736, -0.2720,  8.0315
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2819, -0.2722,  7.9872
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2757, -0.2714,  7.9607
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2759, -0.2702,  8.0750
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2719, -0.2684,  8.0344
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2759, -0.2654,  7.9281
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2506, -0.2621,  8.0080
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2747, -0.2594,  8.0218
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2642, -0.2574,  8.0517
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2451, -0.2562,  8.0438
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2701, -0.2564,  8.0736
2019-02-04,JH190204_c3,3,JH190204_c3/JH190204_c3_drug_1.ibw,OMP,E TC,,, -0.2748, -0.2588,  7.9667
