Date,Cell ID,Cell Number,Cell Path,Genotype,Cell Type,Exclude Sweep Start,Exclude Sweep Stop,Raw Peaks (nA),Filtered Peaks (nA),Rs (MOhms)
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0409, -0.0408,  5.5406
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0308, -0.0331,  5.5615
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0328, -0.0284,  5.5148
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0271, -0.0278,  5.4870
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0463, -0.0276,  5.5285
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0282, -0.0269,  5.5477
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0302, -0.0268,  5.4869
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0318, -0.0264,  5.6056
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0356, -0.0270,  5.5571
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0296, -0.0279,  5.5484
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0433, -0.0287,  5.5182
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0359, -0.0291,  5.5086
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0538, -0.0292,  5.4401
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0453, -0.0289,  5.4661
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0347, -0.0286,  5.5073
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0327, -0.0282,  5.5407
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0324, -0.0280,  5.5736
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0403, -0.0279,  5.5374
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0341, -0.0277,  5.4653
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0372, -0.0272,  5.4360
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0394, -0.0265,  5.4519
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0258, -0.0256,  5.4832
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0427, -0.0247,  5.5104
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0294, -0.0245,  5.5072
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0320, -0.0239,  5.5049
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0307, -0.0241,  5.4856
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0340, -0.0247,  5.4224
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0260, -0.0255,  5.4625
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0331, -0.0264,  5.5207
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0357, -0.0272,  5.5073
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0314, -0.0282,  5.5037
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0370, -0.0297,  5.4402
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0356, -0.0301,  5.3888
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0543, -0.0297,  5.3652
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0366, -0.0291,  5.3826
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0290, -0.0281,  5.4504
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0383, -0.0270,  5.5521
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0341, -0.0264,  5.4822
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0305, -0.0267,  5.4859
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0255, -0.0271,  5.4333
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0357, -0.0275,  5.3974
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0260, -0.0277,  5.3979
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0348, -0.0276,  5.3796
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0512, -0.0272,  5.5052
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0310, -0.0266,  5.4573
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0371, -0.0270,  5.4733
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0371, -0.0268,  5.4699
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0335, -0.0263,  5.4291
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0293, -0.0302,  5.4116
2019-01-28,JH190128_c2,2,JH190128_c2/JH190128_c2_drug_1.ibw,Gg8,E TC,,, -0.0410, -0.0409,  5.4539
