Date,Cell ID,Cell Number,Cell Path,Genotype,Cell Type,Exclude Sweep Start,Exclude Sweep Stop,Raw Peaks (nA),Filtered Peaks (nA),Rs (MOhms)
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.2377, -0.2377, 35.9599
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1932, -0.2146, 35.1386
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1988, -0.1973, 34.0020
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1898, -0.1875, 35.2392
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1836, -0.1826, 33.3723
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1909, -0.1808, 35.5177
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1987, -0.1809, 35.6602
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1941, -0.1835, 35.7574
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1865, -0.1859, 35.9971
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1885, -0.1874, 36.0117
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1921, -0.1886, 36.1093
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1956, -0.1894, 34.8508
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1929, -0.1900, 35.0877
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1878, -0.1906, 35.5888
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1861, -0.1911, 36.2647
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.2007, -0.1914, 35.2734
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.2172, -0.1930, 36.6049
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1905, -0.1934, 35.3763
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1954, -0.1923, 35.1232
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1925, -0.1900, 37.3954
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1887, -0.1879, 37.6541
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1975, -0.1865, 38.7973
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1861, -0.1860, 39.2812
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1894, -0.1857, 38.4653
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1904, -0.1863, 39.0816
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1878, -0.1871, 38.0699
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1997, -0.1878, 38.5747
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1865, -0.1889, 39.0492
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1967, -0.1908, 38.2995
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1927, -0.1925, 37.9507
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1990, -0.1940, 38.5821
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1974, -0.1951, 37.9183
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.2007, -0.1961, 37.6985
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1945, -0.1972, 37.8627
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.2163, -0.1987, 37.6435
