Date,Cell ID,Cell Number,Cell Path,Genotype,Cell Type,Exclude Sweep Start,Exclude Sweep Stop,Raw Peaks (nA),Filtered Peaks (nA),Rs (MOhms)
2018-11-20,JH181120_c1,1,JH181120_c1/JH181120_c1_drug1_1.ibw,Gg8,MC,,, -0.8558, -0.8558, 64.6778
2018-11-20,JH181120_c1,1,JH181120_c1/JH181120_c1_drug1_1.ibw,Gg8,MC,,, -0.8203, -0.5732, 72.1436
2018-11-20,JH181120_c1,1,JH181120_c1/JH181120_c1_drug1_1.ibw,Gg8,MC,,, -0.1883, -0.3304, 68.4229
2018-11-20,JH181120_c1,1,JH181120_c1/JH181120_c1_drug1_1.ibw,Gg8,MC,,, -0.7740, -0.2821, 69.6743
2018-11-20,JH181120_c1,1,JH181120_c1/JH181120_c1_drug1_1.ibw,Gg8,MC,,, -0.1519, -0.2789, 65.4986
2018-11-20,JH181120_c1,1,JH181120_c1/JH181120_c1_drug1_1.ibw,Gg8,MC,,, -0.1407, -0.2381, 63.4065
2018-11-20,JH181120_c1,1,JH181120_c1/JH181120_c1_drug1_1.ibw,Gg8,MC,,, -0.1247, -0.1755, 61.9627
2018-11-20,JH181120_c1,1,JH181120_c1/JH181120_c1_drug1_1.ibw,Gg8,MC,,, -0.0824, -0.1095, 62.0251
2018-11-20,JH181120_c1,1,JH181120_c1/JH181120_c1_drug1_1.ibw,Gg8,MC,,, -0.0591, -0.0588, 58.1649
2018-11-20,JH181120_c1,1,JH181120_c1/JH181120_c1_drug1_1.ibw,Gg8,MC,,, -0.1229, -0.0532, 57.1510
2018-11-20,JH181120_c1,1,JH181120_c1/JH181120_c1_drug1_1.ibw,Gg8,MC,,, -0.0449, -0.0519, 56.7255
2018-11-20,JH181120_c1,1,JH181120_c1/JH181120_c1_drug1_1.ibw,Gg8,MC,,, -0.0414, -0.0489, 56.3658
2018-11-20,JH181120_c1,1,JH181120_c1/JH181120_c1_drug1_1.ibw,Gg8,MC,,, -0.0474, -0.0453, 58.1988
2018-11-20,JH181120_c1,1,JH181120_c1/JH181120_c1_drug1_1.ibw,Gg8,MC,,, -0.0452, -0.0476, 59.3384
2018-11-20,JH181120_c1,1,JH181120_c1/JH181120_c1_drug1_1.ibw,Gg8,MC,,, -0.0481, -0.0502, 62.3004
2018-11-20,JH181120_c1,1,JH181120_c1/JH181120_c1_drug1_1.ibw,Gg8,MC,,, -0.0491, -0.0483, 63.3513
2018-11-20,JH181120_c1,1,JH181120_c1/JH181120_c1_drug1_1.ibw,Gg8,MC,,, -0.0491, -0.0453, 65.5040
2018-11-20,JH181120_c1,1,JH181120_c1/JH181120_c1_drug1_1.ibw,Gg8,MC,,, -0.0492, -0.0455, 70.5530
2018-11-20,JH181120_c1,1,JH181120_c1/JH181120_c1_drug1_1.ibw,Gg8,MC,,, -0.0520, -0.0451, 73.2601
