Date,Cell ID,Cell Number,Cell Path,Genotype,Cell Type,Exclude Sweep Start,Exclude Sweep Stop,Raw Peaks (nA),Filtered Peaks (nA),Rs (MOhms)
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0324, -0.0324,  4.0707
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0413, -0.0247,  4.0550
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0383, -0.0188,  4.0210
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0348, -0.0160,  3.9995
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0223, -0.0163,  4.0479
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0230, -0.0169,  4.0641
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0261, -0.0171,  4.0395
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0383, -0.0170,  4.0685
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0313, -0.0169,  4.0346
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0311, -0.0178,  4.0495
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0240, -0.0180,  4.0533
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0276, -0.0183,  4.0770
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0363, -0.0176,  4.0600
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0247, -0.0178,  4.0224
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0250, -0.0178,  4.0093
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0220, -0.0177,  3.9992
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0333, -0.0173,  4.0064
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0278, -0.0169,  4.0939
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0207, -0.0172,  4.0689
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0304, -0.0169,  4.0459
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0300, -0.0161,  4.0119
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0289, -0.0146,  3.9979
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0216, -0.0130,  4.0151
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0200, -0.0122,  4.0704
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0236, -0.0115,  4.0593
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0199, -0.0117,  3.9826
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0227, -0.0121,  3.9682
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0234, -0.0126,  3.9732
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0235, -0.0125,  4.0083
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0368, -0.0199,  4.0100
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0223, -0.0326,  4.0203
2019-01-24,JH190124_c2,2,JH190124_c2/JH190124_c2_drug_1.ibw,Gg8,M TC, 32.0000,, -0.0473, -0.0472,  4.0164
