Date,Cell ID,Cell Number,Cell Path,Genotype,Cell Type,Exclude Sweep Start,Exclude Sweep Stop,Raw Peaks (nA),Filtered Peaks (nA),Rs (MOhms)
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0165, -0.0164,  8.8238
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0160, -0.0093,  8.9178
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0127, -0.0074,  9.1166
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0253, -0.0087,  8.8843
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0162, -0.0092, 10.0223
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0086, -0.0085, 10.3946
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0147, -0.0072, 10.3161
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0174, -0.0063, 10.5157
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0123, -0.0057, 11.2947
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0136, -0.0054, 11.8048
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0097, -0.0063, 12.2024
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0085, -0.0068, 11.4623
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0085, -0.0072, 11.5836
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0104, -0.0073, 11.6550
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0102, -0.0073, 12.1656
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0112, -0.0073, 12.6201
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0113, -0.0070, 13.2957
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0095, -0.0065, 13.4303
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0103, -0.0058, 13.7410
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0084, -0.0048, 14.1226
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0082, -0.0046, 14.7555
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0066, -0.0041, 15.3775
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0104, -0.0034, 15.6611
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0052, -0.0028, 15.3301
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0068, -0.0027, 15.8353
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0073, -0.0037, 15.5458
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0078, -0.0050, 15.5848
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0096, -0.0075, 15.5518
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0087, -0.0104, 15.0585
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0078, -0.0128, 13.8241
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0090, -0.0138, 13.5005
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0546, -0.0173, 15.4125
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0373, -0.0216, 12.9940
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.1138, -0.0219, 15.4264
2019-02-25,JH190225_c2,2,JH190225_c2/JH190225_c2_drug_1.ibw,OMP,MC, 39.0000,, -0.0252, -0.0169, 14.1238
