Date,Cell ID,Cell Number,Cell Path,Genotype,Cell Type,Exclude Sweep Start,Exclude Sweep Stop,Raw Peaks (nA),Filtered Peaks (nA),Rs (MOhms)
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.3976, -0.3976,  9.3525
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2978, -0.3456,  9.4356
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2945, -0.3038,  9.5553
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2807, -0.2740,  9.4779
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2807, -0.2579,  9.3380
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2817, -0.2484,  9.2775
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2695, -0.2435,  9.2557
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2526, -0.2415,  9.2898
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2621, -0.2411,  9.3017
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2486, -0.2407,  9.4880
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2483, -0.2392,  9.5543
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2532, -0.2347,  9.5661
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2210, -0.2304,  9.3466
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2465, -0.2247,  9.2263
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2260, -0.2186,  9.3515
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2296, -0.2148,  9.3284
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2116, -0.2122,  9.3380
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2119, -0.2139,  9.6063
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2122, -0.2159,  9.5591
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2436, -0.2173,  9.4341
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2384, -0.2177,  9.3418
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2392, -0.2171,  9.3212
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2418, -0.2163,  9.3875
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2135, -0.2157,  9.5718
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2074, -0.2159,  9.5626
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2400, -0.2171,  9.3635
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2246, -0.2193,  9.3711
2019-02-01,JH190201_c3,3,JH190201_c3/JH190201_c3_drug_1.ibw,OMP,E TC,,, -0.2262, -0.2217,  9.4086
