Date,Cell ID,Cell Number,Cell Path,Genotype,Cell Type,Exclude Sweep Start,Exclude Sweep Stop,Raw Peaks (nA),Filtered Peaks (nA),Rs (MOhms)
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0348, -0.0348, 37.1920
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0216, -0.0284, 37.9291
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0232, -0.0239, 35.4437
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0226, -0.0210, 36.9225
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0244, -0.0193, 36.0279
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0240, -0.0187, 35.5098
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0206, -0.0184, 36.0344
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0236, -0.0180, 36.9106
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0192, -0.0178, 37.2457
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0232, -0.0179, 39.8486
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0131, -0.0179, 39.1773
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0195, -0.0177, 39.3314
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0200, -0.0175, 40.0260
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0198, -0.0173, 42.9876
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0223, -0.0174, 39.0225
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0203, -0.0175, 39.0777
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0185, -0.0176, 39.0225
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0204, -0.0181, 40.1566
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0202, -0.0189, 40.4920
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0214, -0.0198, 38.7541
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0257, -0.0206, 37.7768
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0237, -0.0212, 39.4400
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0235, -0.0216, 41.0846
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0222, -0.0219, 40.7477
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0239, -0.0220, 39.8585
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0260, -0.0222, 39.5315
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0323, -0.0228, 39.6059
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0289, -0.0238, 38.6343
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0263, -0.0249, 39.2215
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0212, -0.0256, 39.8505
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0358, -0.0268, 39.4264
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0318, -0.0283, 39.8208
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0304, -0.0291, 38.5189
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0439, -0.0291, 38.9484
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0304, -0.0282, 40.1707
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0269, -0.0270, 40.7726
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0288, -0.0274, 41.6211
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0375, -0.0278, 42.7373
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0274, -0.0281, 41.5476
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0296, -0.0281, 41.6710
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0324, -0.0278, 42.5215
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0295, -0.0276, 43.3111
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0264, -0.0278, 43.2199
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0292, -0.0282, 43.4972
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0315, -0.0286, 43.0571
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0323, -0.0290, 42.2386
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0311, -0.0292, 42.5826
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0327, -0.0296, 43.7637
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0340, -0.0302, 44.2968
2018-12-22,JH181222_c1,1,JH181222_c1/JH181222_c1_drug_1.ibw,OMP,MC,,, -0.0308, -0.0308, 44.2772
