Date,Cell ID,Cell Number,Cell Path,Genotype,Cell Type,Exclude Sweep Start,Exclude Sweep Stop,Raw Peaks (nA),Filtered Peaks (nA),Rs (MOhms)
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.4008, -0.4008, 10.8629
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.3430, -0.3675, 10.8335
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.3249, -0.3403, 10.9837
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.3007, -0.3187, 10.9208
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.3580, -0.3019, 11.1635
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.2862, -0.2882, 11.5662
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.3162, -0.2770, 11.4111
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.2753, -0.2685, 10.9937
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.2712, -0.2634, 11.0560
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.2494, -0.2622, 11.1665
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.2705, -0.2624, 11.2193
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.2740, -0.2615, 11.3864
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.2880, -0.2579, 11.6621
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.2707, -0.2516, 11.6703
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.2480, -0.2445, 11.4045
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.2535, -0.2375, 11.2064
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.2374, -0.2315, 11.1704
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.2494, -0.2280, 11.2159
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.2583, -0.2261, 11.5955
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.2379, -0.2289, 11.5552
2019-02-01,JH190201_c2,2,JH190201_c2/JH190201_c2_drug_1.ibw,OMP,E TC,,, -0.2344, -0.2344, 11.5156
